ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
98872,Fortune Arterial: Kiriha-hen,https://cdn.myanimelist.net/images/manga/3/178138.jpg,https://cdn.myanimelist.net/images/manga/3/178138l.jpg,N/A,N/A,56032,"Hentai, Supernatural",
98873,Fortune Arterial: Erika-hen,https://cdn.myanimelist.net/images/manga/1/178139.jpg,https://cdn.myanimelist.net/images/manga/1/178139l.jpg,N/A,N/A,54189,"Hentai, Supernatural",
98874,Maken no Ma Maid to Ma no Shukufuku,https://cdn.myanimelist.net/images/manga/1/178140.jpg,https://cdn.myanimelist.net/images/manga/1/178140l.jpg,N/A,N/A,54697,"Hentai, Supernatural",
98875,"Imouto Ecchi Igai Zettai Kinshi! Iinchou, Imouto no Shinyuu, Chuunibyou Shoujo to......",https://cdn.myanimelist.net/images/manga/1/178142.jpg,https://cdn.myanimelist.net/images/manga/1/178142l.jpg,N/A,N/A,53266,"Harem, Hentai, School",
98906,Kozukuri Valkyrie! Ikusa Otome wo Haramasechae,https://cdn.myanimelist.net/images/manga/2/179751.jpg,https://cdn.myanimelist.net/images/manga/2/179751l.jpg,N/A,N/A,60630,"Harem, Hentai",
98907,Yabunuma: Shinshoku sareyuku Tsuma no Mitsuhada,https://cdn.myanimelist.net/images/manga/3/179750.jpg,https://cdn.myanimelist.net/images/manga/3/179750l.jpg,N/A,N/A,57127,Hentai,
98955,Tonari no Oneesan,https://cdn.myanimelist.net/images/manga/2/178311.jpg,https://cdn.myanimelist.net/images/manga/2/178311l.jpg,N/A,N/A,60361,Hentai,
98956,W Elf wa Gohoushi Maid!!,https://cdn.myanimelist.net/images/manga/1/179040.jpg,https://cdn.myanimelist.net/images/manga/1/179040l.jpg,N/A,N/A,57055,Hentai,
98957,Kuro no Kyoushitsu,https://cdn.myanimelist.net/images/manga/2/178741.jpg,https://cdn.myanimelist.net/images/manga/2/178741l.jpg,N/A,N/A,43246,"Hentai, School",
98958,Osananajimi ga Chichioya to Dekiteita Ken ni Tsuite: Oyaji kara no Shuuchi Netori Choukyou,https://cdn.myanimelist.net/images/manga/3/179169.jpg,https://cdn.myanimelist.net/images/manga/3/179169l.jpg,N/A,N/A,56636,Hentai,
98959,Saikyou no Bakunyuu Kendo wo Niku Onaho Haramaseshinagara Musou suru Taima Seikatsu,https://cdn.myanimelist.net/images/manga/3/179168.jpg,https://cdn.myanimelist.net/images/manga/3/179168l.jpg,N/A,N/A,57780,Hentai,"Old Japan was under threat of an evil scourge. Though weak, the fellow rescued the mighty swordstress Hazuki. She mistook his motive and fell in love—offering her glorious virgin hole! Quaff from my chalice, plow my field, she urged him, happy to service her rescuer, as his dagger plunged into her flesh forging a bond of utter loyalty and love.  Thus the weak protagonist made Hazuki the great his f*ckable sponge, sperm awash in her welcoming slit. The story of their joint conquest commences!  (Source: DLsite)"
98991,Shishiou no Gekiai Osanazuma,https://cdn.myanimelist.net/images/manga/3/240759.jpg,https://cdn.myanimelist.net/images/manga/3/240759l.jpg,N/A,N/A,66680,"Boys Love, Erotica, Supernatural",
99004,Haitoku no Chigiri,https://cdn.myanimelist.net/images/manga/1/239582.jpg,https://cdn.myanimelist.net/images/manga/1/239582l.jpg,N/A,N/A,67788,"Boys Love, Drama, Erotica, Historical",
99023,Seikai no Miko Yuunagi Tokino,https://cdn.myanimelist.net/images/manga/3/178426.jpg,https://cdn.myanimelist.net/images/manga/3/178426l.jpg,N/A,N/A,65957,"Hentai, Supernatural",
99024,Onimiko-sama,https://cdn.myanimelist.net/images/manga/2/178428.jpg,https://cdn.myanimelist.net/images/manga/2/178428l.jpg,N/A,N/A,63753,"Hentai, Supernatural",
99025,Aine: Hagareyuku Dansou no Kamen,https://cdn.myanimelist.net/images/manga/2/178429.jpg,https://cdn.myanimelist.net/images/manga/2/178429l.jpg,N/A,N/A,57056,Hentai,
99026,Succubus Assassin,https://cdn.myanimelist.net/images/manga/3/178433.jpg,https://cdn.myanimelist.net/images/manga/3/178433l.jpg,N/A,N/A,49203,"Hentai, Supernatural",
99068,Ikai no Shugoshin: Maouki Day Oath,https://cdn.myanimelist.net/images/manga/1/178526.jpg,https://cdn.myanimelist.net/images/manga/1/178526l.jpg,N/A,N/A,67422,"Fantasy, Hentai, Supernatural",
99069,Onna Ninja Himitsu Inhoujou: Sagiri-hime Yukihada Shichihenge,https://cdn.myanimelist.net/images/manga/2/178528.jpg,https://cdn.myanimelist.net/images/manga/2/178528l.jpg,N/A,N/A,67012,Hentai,
99070,Band Shiyou yo: Osananajimi Vocalist,https://cdn.myanimelist.net/images/manga/2/178529.jpg,https://cdn.myanimelist.net/images/manga/2/178529l.jpg,N/A,N/A,64638,"Hentai, School",
99128,Boku dake no Sensei Shimai,https://cdn.myanimelist.net/images/manga/1/178614.jpg,https://cdn.myanimelist.net/images/manga/1/178614l.jpg,N/A,N/A,61525,"Harem, Hentai, School",
99172,Anenin: Oneechan wa Kunoichi Nanda zo!,https://cdn.myanimelist.net/images/manga/2/178691.jpg,https://cdn.myanimelist.net/images/manga/2/178691l.jpg,N/A,N/A,58204,Hentai,
99222,Himemiya Sanshimai ga Kangoshite Ageru,https://cdn.myanimelist.net/images/manga/2/178810.jpg,https://cdn.myanimelist.net/images/manga/2/178810l.jpg,N/A,N/A,62303,"Harem, Hentai",
99223,Minarai Taimashi Irene: Ingoku no Youkan,https://cdn.myanimelist.net/images/manga/3/178811.jpg,https://cdn.myanimelist.net/images/manga/3/178811l.jpg,N/A,N/A,63447,"Hentai, Supernatural",
99225,Himeyakko Inraku: Midara naru Bansan,https://cdn.myanimelist.net/images/manga/3/178813.jpg,https://cdn.myanimelist.net/images/manga/3/178813l.jpg,N/A,N/A,65871,Hentai,
99226,Butou Tenshi Prima Yui,https://cdn.myanimelist.net/images/manga/1/178814.jpg,https://cdn.myanimelist.net/images/manga/1/178814l.jpg,N/A,N/A,60632,Hentai,
99227,Kurenai no Hakai Tenshi Scarlet Gaiden: Nikuetsu no Gokuhi Chiryou,https://cdn.myanimelist.net/images/manga/2/178815.jpg,https://cdn.myanimelist.net/images/manga/2/178815l.jpg,N/A,N/A,65958,Hentai,
99228,Boku no Maid wa Doukyuusei: Manatsu no Umi to Naisho no Yoru,https://cdn.myanimelist.net/images/manga/2/178816.jpg,https://cdn.myanimelist.net/images/manga/2/178816l.jpg,N/A,N/A,60633,Hentai,
99229,Gakuen Kisou Misty Dragoon,https://cdn.myanimelist.net/images/manga/1/178817.jpg,https://cdn.myanimelist.net/images/manga/1/178817l.jpg,N/A,N/A,60634,"Hentai, Sci-Fi",
99230,Kunoichi Ayame no Fukaku,https://cdn.myanimelist.net/images/manga/2/178818.jpg,https://cdn.myanimelist.net/images/manga/2/178818l.jpg,N/A,N/A,58986,Hentai,
99231,Gakuen Kengou Musashino Tsubaki wa Shugyouchuu!,https://cdn.myanimelist.net/images/manga/2/178819.jpg,https://cdn.myanimelist.net/images/manga/2/178819l.jpg,N/A,N/A,61526,Hentai,
99300,Kedakaki Himekishi no Seishori Gohoushi! Anata ni Subete wo Sasagemasu,https://cdn.myanimelist.net/images/manga/3/180827.jpg,https://cdn.myanimelist.net/images/manga/3/180827l.jpg,N/A,N/A,64215,Hentai,
99301,Ama Ane Maid to Tsundere Iinchou no Ouen Ecchi,https://cdn.myanimelist.net/images/manga/3/179488.jpg,https://cdn.myanimelist.net/images/manga/3/179488l.jpg,N/A,N/A,54192,Hentai,
99302,M x M! Imouto to Seitokaichou,https://cdn.myanimelist.net/images/manga/2/187294.jpg,https://cdn.myanimelist.net/images/manga/2/187294l.jpg,N/A,N/A,62789,"Hentai, School",
99324,Isekai Trip no Saki wa Joshiryou deshita,https://cdn.myanimelist.net/images/manga/2/179050.jpg,https://cdn.myanimelist.net/images/manga/2/179050l.jpg,N/A,N/A,49530,"Fantasy, Harem, Hentai",
99368,"Joushi no Tsuma wa, Motokano Deshita: Iyagari Nagaramo, Makura Eigyou ni Oboreteiku After 5",https://cdn.myanimelist.net/images/manga/2/179987.jpg,https://cdn.myanimelist.net/images/manga/2/179987l.jpg,N/A,N/A,58988,Hentai,"Tomoki faces new troubles in the office. After the old boss steps down along with their financial manager, the new leader of the company hires his wife Shiho to manage the finances and employees. Shiho – his old ex-girlfriend – takes to her job with authority, cracking down on lenient policies and causing stress for everyone in the office when Tomoki uncovers his old sex-tapes capturing her in the act with him. With that evidence in hand, he begins solving the office tensions by reminding her how good sex can feel with her sensitive body.  (Source: VNDB)"
99370,Harem Avant-garde,https://cdn.myanimelist.net/images/manga/3/182291.jpg,https://cdn.myanimelist.net/images/manga/3/182291l.jpg,N/A,N/A,56638,"Harem, Hentai",
99371,Choukyou Goukakyakusen: Joshidaisei Ryoujoku Cruise,https://cdn.myanimelist.net/images/manga/1/181719.jpg,https://cdn.myanimelist.net/images/manga/1/181719l.jpg,N/A,N/A,59302,Hentai,
99382,Toumei Ningen ni Natte Ojousama wo Haramasete Mita,https://cdn.myanimelist.net/images/manga/3/180041.jpg,https://cdn.myanimelist.net/images/manga/3/180041l.jpg,N/A,N/A,48786,Hentai,
99432,Ojousama wa Oshikake Dorei!?,https://cdn.myanimelist.net/images/manga/2/179290.jpg,https://cdn.myanimelist.net/images/manga/2/179290l.jpg,N/A,N/A,58596,Hentai,
99454,Gensou Shinki Fairy Flare: Saimin ni Kegasareta Seisei,https://cdn.myanimelist.net/images/manga/3/181422.jpg,https://cdn.myanimelist.net/images/manga/3/181422l.jpg,N/A,N/A,57781,Hentai,
99482,"Dorei Quest: Onna Yuusha, Onna Senshi, Shinkan no Tabidachi",https://cdn.myanimelist.net/images/manga/3/179489.jpg,https://cdn.myanimelist.net/images/manga/3/179489l.jpg,N/A,N/A,33928,"Fantasy, Hentai",
99483,Dungeon Maou to 100-nin no Shojo Yome,https://cdn.myanimelist.net/images/manga/2/179490.jpg,https://cdn.myanimelist.net/images/manga/2/179490l.jpg,N/A,N/A,51606,"Fantasy, Harem, Hentai, Supernatural",
99484,Kichiku Yuusha ni Tensei shite Seifuku Kozukuri! Maou mo Oujo mo Sukihoudai,https://cdn.myanimelist.net/images/manga/1/179491.jpg,https://cdn.myanimelist.net/images/manga/1/179491l.jpg,N/A,N/A,52676,"Fantasy, Harem, Hentai, Supernatural",
99550,"Yuusha Toshite Shoukan sareta kedo, Harem Tsukutte Slow Life wo Okurimasu",https://cdn.myanimelist.net/images/manga/3/180040.jpg,https://cdn.myanimelist.net/images/manga/3/180040l.jpg,N/A,N/A,53066,"Fantasy, Harem, Hentai",
99551,Ore ni Kanojo ga Dekite kara Imouto-tachi no Yousu ga Okashii!?,https://cdn.myanimelist.net/images/manga/3/180318.jpg,https://cdn.myanimelist.net/images/manga/3/180318l.jpg,N/A,N/A,56376,"Harem, Hentai",
99553,"Yamizokusei no Mahoutsukai da ga, Naze ka Yuusha ni Natteshimatta: Sore wa Tomokaku Yome ni Ii Kurashi wo Saseru Tame ni Ganbatte Nariagarou to Omou",https://cdn.myanimelist.net/images/manga/3/180100.jpg,https://cdn.myanimelist.net/images/manga/3/180100l.jpg,N/A,N/A,31917,"Fantasy, Harem, Hentai, Supernatural","After years of honing his magic deep in the mountains, eighteen-year-old Christophe dreams of making a name for himself in the imperial capital. But en route to the city where his fortune awaits, he meets a battered and beaten, yet surprisingly well-bred girl.  (Source: Panty Press)"
99563,Gokudou-san Series,https://cdn.myanimelist.net/images/manga/1/241797.jpg,https://cdn.myanimelist.net/images/manga/1/241797l.jpg,N/A,N/A,67424,"Boys Love, Erotica, Slice of Life",
99679,Hitozuma Kouzen Chijoku Densha: Keitai Hitotsu de Osawari Sokuhame Shihoudai Tanin no Tsuma wo Nenchaku Tanetsuke Netori,https://cdn.myanimelist.net/images/manga/1/180461.jpg,https://cdn.myanimelist.net/images/manga/1/180461l.jpg,N/A,N/A,57782,Hentai,"Groping is OK any time, anywhere with a dream smartphone! Compulsory sex is a button press away!  One day on the train a man is humiliated by a dubious accusation of indecent behavior. Via this phone that fulfills desires, he will have revenge.  (Source: dlsite)"
99715,Isekai Maou no Successor,https://cdn.myanimelist.net/images/manga/2/180131.webp,https://cdn.myanimelist.net/images/manga/2/180131l.webp,N/A,N/A,17843,"Action, Erotica, Fantasy",
99735,Dokidoki Yande Mix: Kokuhaku sareta node Yamaika shite Yandere Harem wo Tsukurimasu,https://cdn.myanimelist.net/images/manga/3/180173.jpg,https://cdn.myanimelist.net/images/manga/3/180173l.jpg,N/A,N/A,58600,"Harem, Hentai",
99830,"Ero Massage-shi ni Hamerareta Kyonyuu JK Shimai: Takumi na Shijutsu de Damasarete, Shojo Soushitsu & Nakadashi & Torogao Akume",https://cdn.myanimelist.net/images/manga/2/181125.jpg,https://cdn.myanimelist.net/images/manga/2/181125l.jpg,N/A,N/A,54197,Hentai,
99875,Jieidan no Seijo Shirei: Ubawareta Seikon,https://cdn.myanimelist.net/images/manga/1/180512.jpg,https://cdn.myanimelist.net/images/manga/1/180512l.jpg,N/A,N/A,61966,"Hentai, Supernatural",
99876,Feliecia Elf no Moribito,https://cdn.myanimelist.net/images/manga/3/180513.jpg,https://cdn.myanimelist.net/images/manga/3/180513l.jpg,N/A,N/A,55133,"Fantasy, Hentai",
99877,Celeb Oyako Shiiku Nikki,https://cdn.myanimelist.net/images/manga/2/180514.jpg,https://cdn.myanimelist.net/images/manga/2/180514l.jpg,N/A,N/A,57531,Hentai,
99878,"Zettai Onkan: Ayaka, Inyoku no Serenade",https://cdn.myanimelist.net/images/manga/1/180515.jpg,https://cdn.myanimelist.net/images/manga/1/180515l.jpg,N/A,N/A,63756,Hentai,
99879,Kuroinu Akuma x Tsundere Shoukanshi,https://cdn.myanimelist.net/images/manga/2/180516.jpg,https://cdn.myanimelist.net/images/manga/2/180516l.jpg,N/A,N/A,51912,"Hentai, Supernatural",
99880,Roller Fighter Ranka,https://cdn.myanimelist.net/images/manga/3/180517.jpg,https://cdn.myanimelist.net/images/manga/3/180517l.jpg,N/A,N/A,63757,Hentai,
99989,"Koizukiyo, Konkon",https://cdn.myanimelist.net/images/manga/3/240761.jpg,https://cdn.myanimelist.net/images/manga/3/240761l.jpg,N/A,N/A,71243,"Boys Love, Erotica, Mythology, Supernatural",
99991,Kurojishi no Chouai,https://cdn.myanimelist.net/images/manga/1/241075.webp,https://cdn.myanimelist.net/images/manga/1/241075l.webp,N/A,N/A,70503,"Boys Love, Erotica",
100048,Papa no Shiawase Gohan,https://cdn.myanimelist.net/images/manga/2/241709.jpg,https://cdn.myanimelist.net/images/manga/2/241709l.jpg,N/A,N/A,62791,"Boys Love, Erotica",
100049,Mob wa Ouji ni Kouryaku saremashita.,https://cdn.myanimelist.net/images/manga/3/241710.jpg,https://cdn.myanimelist.net/images/manga/3/241710l.jpg,N/A,N/A,71245,"Boys Love, Erotica, Fantasy",
100065,"Tenseigo Dorei Oukoku: Joou, Kishi, Maid, Majo, Megami wo Haramaseyou!",https://cdn.myanimelist.net/images/manga/2/181097.jpg,https://cdn.myanimelist.net/images/manga/2/181097l.jpg,N/A,N/A,50855,"Fantasy, Harem, Hentai, Supernatural",
100066,Majou Densetsu Gandalvia: Dansou no Kenshi to Akuma no Seijo,https://cdn.myanimelist.net/images/manga/3/181098.jpg,https://cdn.myanimelist.net/images/manga/3/181098l.jpg,N/A,N/A,56036,"Fantasy, Hentai",
100067,Maid Harem nante Yurushimasen! Dokuzetsu Tsun Tsun x Botsuraku Do M x Dark Elf,https://cdn.myanimelist.net/images/manga/1/181099.jpg,https://cdn.myanimelist.net/images/manga/1/181099l.jpg,N/A,N/A,51322,"Fantasy, Harem, Hentai",
100068,Onsen Ryokan: Yukemuri ni Chiru Shimaibana,https://cdn.myanimelist.net/images/manga/2/183621.jpg,https://cdn.myanimelist.net/images/manga/2/183621l.jpg,N/A,N/A,56641,Hentai,
100080,Ore no Iinari ni Natta Hitozuma wa Subete no Negai wo Kanaete Kureru!?,https://cdn.myanimelist.net/images/manga/3/182379.jpg,https://cdn.myanimelist.net/images/manga/3/182379l.jpg,N/A,N/A,55344,Hentai,
100081,Ayamachi no Mitsuai: Otto ni Ienai Gifu to no Inkou,https://cdn.myanimelist.net/images/manga/2/181624.jpg,https://cdn.myanimelist.net/images/manga/2/181624l.jpg,N/A,N/A,56378,Hentai,
100082,Koushakuke Jinan no Isekai Harem,https://cdn.myanimelist.net/images/manga/2/182448.jpg,https://cdn.myanimelist.net/images/manga/2/182448l.jpg,N/A,N/A,46699,"Fantasy, Harem, Hentai",
100135,Makenshi Leane: Iinazuke to Onna Kishi ga Netorareru Toki,https://cdn.myanimelist.net/images/manga/3/184084.jpg,https://cdn.myanimelist.net/images/manga/3/184084l.jpg,N/A,N/A,54700,"Fantasy, Hentai",
100402,Bokki Suru no wa Anata dake! Onna Kyoushi-tachi ni Nichijouteki ni Tanetsuke Jugyou wo Ukeru Gakuen Seikatsu,https://cdn.myanimelist.net/images/manga/3/182292.jpg,https://cdn.myanimelist.net/images/manga/3/182292l.jpg,N/A,N/A,51323,"Harem, Hentai, School",
100403,Itsudemo Hametaku naru Kankei!? Ayane & Yuuna: Gakkou de Seishun!,https://cdn.myanimelist.net/images/manga/1/182910.jpg,https://cdn.myanimelist.net/images/manga/1/182910l.jpg,N/A,N/A,51608,"Hentai, School","Springtime blossoms at school from the best parts of schoolgirls.  An erotic novel with big tits, lactation, onanist confession, anal sex, eager fellatio, titjobbing, gangbanging, sex, sex, sex, thru tears, lust and protestations, escalating all the time.  (Source: dlsite)"
100427,Saiin Kyonyuu Danchizuma: Ikenai no ni... Uzuichau...,https://cdn.myanimelist.net/images/manga/2/182566.jpg,https://cdn.myanimelist.net/images/manga/2/182566l.jpg,N/A,N/A,54702,Hentai,
100683,Haja Yumi Miko Miyabi,https://cdn.myanimelist.net/images/manga/2/182322.jpg,https://cdn.myanimelist.net/images/manga/2/182322l.jpg,N/A,N/A,63452,"Hentai, Supernatural",
100684,Red Enforcer Rouge,https://cdn.myanimelist.net/images/manga/3/182323.jpg,https://cdn.myanimelist.net/images/manga/3/182323l.jpg,N/A,N/A,61970,Hentai,
100685,Nano Changer Hyper Momona,https://cdn.myanimelist.net/images/manga/2/182324.jpg,https://cdn.myanimelist.net/images/manga/2/182324l.jpg,N/A,N/A,65435,"Hentai, Sci-Fi",
100686,Nijigen Fighter Dreamin,https://cdn.myanimelist.net/images/manga/3/182325.jpg,https://cdn.myanimelist.net/images/manga/3/182325l.jpg,N/A,N/A,60372,"Hentai, Sci-Fi",
